BCCenergy_pa_composition_average,HeatVaporization_max_value,MeltingT_max_value,HeatVaporization_difference,BCCfermi_composition_average,MeltingT_difference,HeatVaporization_composition_average,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,valence_composition_average,phi_difference,HeatFusion_composition_average,n_ws^third_composition_average,n_ws^third_max_value,NValance_composition_average,GSenergy_pa_composition_average,CovalentRadii_composition_average,GSmagmom_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,MeltingT_composition_average
-4.103237023,377.5,2180.0,374.0891,4.013870954,2125.2,138.37254,1367.56,5.2,1.15,2715.0,2.85,2.01,5.533999999999999,0.5870000000000001,1.75,6.0,-5.5120148445,1.0025,0.029769735,470.485,100.8,0.0032283600000000004,-1.0245,687.0799999999998
-3.899953596000001,377.5,2180.0,374.0891,3.8698084460000004,2125.2,140.27254,1379.66,5.2,1.3,2610.0,2.7,2.01,5.358,0.588,1.75,6.2,-5.314045246,1.001,0.05953947,470.91,100.6,0.006456720000000001,-1.023,664.48
-4.30652045,339.5,2180.0,336.0891,4.157933462000002,2125.2,136.47253999999998,1355.46,4.65,1.0,2820.0,3.0,1.4600000000000004,5.71,0.586,1.73,5.800000000000002,-5.709984443,1.004,0.0,470.06,101.0,0.0,-1.026,709.68
-3.926404927,349.5,1811.0,346.0891,3.7532044415,1756.2,128.85103999999998,1322.46,4.93,1.2,2355.0,2.95,2.61,4.2835,0.5745,1.77,6.050000000000002,-5.323422622,1.0185,0.42213256,472.2,102.0,0.42213256,-1.03275,625.68
-3.790154048,349.5,1811.0,346.0891,3.6535852689999997,1756.2,119.22953999999999,1251.46,4.93,1.2,2030.0,2.9,2.61,4.295,0.5549999999999999,1.77,5.9,-5.180907237,1.035,0.42213256,472.96,104.0,0.42213256,-1.0435,615.48
-3.9265917745,349.5,1811.0,346.0891,3.8179935855,1756.2,129.57453999999998,1303.16,4.93,1.2,2400.0,2.95,2.38,4.3545,0.5794999999999999,1.77,6.050000000000002,-5.32466298725,1.0065,0.42213256,472.285,100.9,0.42213256,-1.08025,631.43
-3.790527743,349.5,1811.0,346.0891,3.783163557,1756.2,120.67654,1212.86,4.93,1.2,2120.0,2.9,2.38,4.4369999999999985,0.565,1.77,5.9,-5.1833879675,1.011,0.42213256,473.13,101.8,0.42213256,-1.1385,626.98
-4.052997851000001,349.5,1811.0,346.0891,3.8411080725,1756.2,133.34104,1357.31,4.93,1.2,2680.0,3.0,1.7399999999999998,4.494999999999999,0.595,1.77,6.550000000000002,-5.457324231666501,0.999,0.42213256,471.65,99.6,0.42213256,-1.03425,659.93
-4.043339896,349.5,1811.0,346.0891,3.8293925310000003,1756.2,128.20954,1321.16,4.93,1.2,2680.0,3.0,1.7399999999999998,4.718,0.596,1.77,6.9,-5.448710456332999,0.996,0.42213256,471.86,99.2,0.42213256,-1.0465,683.9799999999998
-4.055763166,349.5,1811.0,346.0891,3.843146517,1756.2,137.42654,1391.46,4.93,1.25,2680.0,3.0,1.7399999999999998,4.4110000000000005,0.5945,1.77,6.45,-5.4599675745,1.0,0.42213256,471.07,99.65,0.42213256,-1.00375,654.9799999999998
-4.048870526,349.5,1811.0,346.0891,3.83346942,1756.2,136.38054,1389.46,4.93,1.3,2680.0,3.0,1.7399999999999998,4.55,0.595,1.77,6.7,-5.453997142,0.998,0.42213256,470.7,99.3,0.42213256,-0.9855,674.08
-4.051965023999999,349.5,1811.0,346.0891,3.8299781105,1756.2,134.39303999999998,1363.96,4.93,1.2,2680.0,3.0,1.7399999999999998,4.5154999999999985,0.595,1.77,6.6,-5.4561173528335,0.9985,0.42213256,471.66,99.7,0.42213256,-1.00341666665,663.03
-4.041274242,349.5,1811.0,346.0891,3.807132607,1756.2,130.31354,1334.46,4.93,1.2,2680.0,3.0,1.7399999999999998,4.759,0.596,1.77,7.0,-5.446296698667001,0.995,0.42213256,471.88,99.4,0.42213256,-0.9848333333,690.18
-4.0617664289999995,349.5,1811.0,346.0891,3.8455431489999996,1756.2,136.02504,1383.96,4.93,1.2,2680.0,3.0,1.7399999999999998,4.2845,0.594,1.77,6.25,-5.465364076,1.0014999999999998,0.42213256,471.515,99.95,0.42213256,-1.02475,640.38
-4.0608770519999995,349.5,1811.0,346.0891,3.8382626839999996,1756.2,133.57754,1374.46,4.93,1.2,2680.0,3.0,1.7399999999999998,4.297,0.594,1.77,6.300000000000002,-5.464790145,1.001,0.42213256,471.59,99.9,0.42213256,-1.0275,644.88
-4.058890879,349.5,1811.0,346.0891,3.8360668225,1756.2,131.42254,1319.11,4.93,1.2,2680.0,3.0,1.7399999999999998,4.3584999999999985,0.5945,1.77,6.35,-5.46291549075,1.0005,0.42213256,471.17,100.1,0.42213256,-1.01575,642.93
-4.055125952,349.5,1811.0,346.0891,3.819310031,1756.2,124.37253999999999,1244.7599999999998,4.93,1.2,2680.0,3.0,1.7399999999999998,4.4449999999999985,0.595,1.77,6.5,-5.459892974500001,0.999,0.42213256,470.9,100.2,0.42213256,-1.0094999999999998,649.98
-3.9141258095,349.5,1811.0,346.0891,3.7587508825,1756.2,128.68604,1298.06,4.93,1.2,2415.0,2.95,2.53,4.299,0.5760000000000001,1.77,6.050000000000002,-5.311387189,1.015,0.42213256,472.295,101.45,0.42213256,-1.09875,628.18
-3.765595813,349.5,1811.0,346.0891,3.664678151,1756.2,118.89953999999999,1202.66,4.93,1.2,2150.0,2.9,2.53,4.3260000000000005,0.5579999999999999,1.77,5.9,-5.156836371,1.028,0.42213256,473.15,102.9,0.42213256,-1.1755,620.48
-4.0300208612500015,373.3,1811.0,369.8891,3.84504664675,1756.2,139.06753999999998,1395.11,5.1,1.225,2697.5,2.925,1.91,4.33175,0.5934999999999999,1.77,6.225,-5.435810626625,1.00175,0.40807777,471.47,100.0,0.41146692,-1.017125,634.8050000000002
-3.9973859165,373.3,1811.0,369.8891,3.8372696795,1756.2,139.66253999999998,1396.76,5.1,1.25,2715.0,2.85,1.91,4.391499999999999,0.5930000000000001,1.77,6.25,-5.40568324625,1.0014999999999998,0.39402298,471.5,100.0,0.40080128,-1.01225,633.73
-4.093138886499999,349.5,2180.0,346.0891,3.890962345,2125.2,138.22253999999998,1388.71,4.93,1.175,2697.5,3.0,1.7399999999999998,4.45175,0.593,1.77,6.15,-5.4964438115,1.00225,0.36936599,471.2675,100.125,0.36936599,-1.0225,645.105
-4.123621967,349.5,2180.0,346.0891,3.9291010760000002,2125.2,137.97253999999998,1383.96,4.93,1.15,2715.0,3.0,1.7399999999999998,4.631499999999999,0.5920000000000001,1.77,6.1,-5.5269496160000005,1.0025,0.31659942,471.095,100.25,0.31659942,-1.023,654.33
-4.1845881280000015,349.5,2180.0,346.0891,4.005378538,2125.2,137.47253999999998,1374.46,4.93,1.1,2750.0,3.0,1.7399999999999998,4.9910000000000005,0.59,1.77,6.0,-5.587961225,1.003,0.21106628,470.75,100.5,0.21106628,-1.024,672.78
-3.8933604677499996,349.5,1811.0,346.0891,3.7936976632499997,1756.2,132.92504,1349.185,4.93,1.05,2752.5,2.9000000000000004,1.7399999999999998,4.13875,0.579,1.77,6.050000000000002,-5.2973577057500005,1.00675,0.36936599,471.765,100.875,0.36936599,-1.02225,613.68
-3.724065129500001,349.5,1811.0,346.0891,3.7345717125,1756.2,127.37753999999998,1304.91,4.93,0.9,2825.0,2.8,1.7399999999999998,4.0055,0.5640000000000001,1.77,5.9,-5.1287774045,1.0114999999999998,0.31659942,472.09,101.75,0.31659942,-1.0225,591.4799999999998
-3.385474453,349.5,1811.0,346.0891,3.6163198110000003,1756.2,116.28254,1216.36,4.93,0.6,2970.0,2.6,1.7399999999999998,3.739,0.534,1.77,5.6,-4.791616802,1.021,0.21106628,472.74,103.5,0.21106628,-1.023,547.08
-4.0772789660000015,349.5,1811.0,346.0891,3.8809098452499997,1756.2,135.22853999999998,1373.46,4.93,1.175,2660.0,3.025,1.7399999999999998,4.2494999999999985,0.5900000000000001,1.77,6.175000000000002,-5.4843150292585,1.002,0.3693737430172414,471.6875,100.175,0.3898303125000001,-1.021439655175,628.58
-4.091902126,349.5,1811.0,346.0891,3.9089960765,1756.2,131.98453999999998,1353.46,4.93,1.15,2640.0,3.05,1.7399999999999998,4.2269999999999985,0.5860000000000001,1.77,6.15,-5.502692051517,1.002,0.3166149260344828,471.935,100.35,0.357528065,-1.02087931035,621.28
-3.991497173,377.5,1811.0,374.0891,3.818931091,1756.2,139.17254,1394.7600000000002,5.2,1.25,2645.0,2.925,2.01,4.36375,0.5934999999999999,1.77,6.25,-5.397459012250001,1.0014999999999998,0.3842508575,471.48,100.025,0.3709801700000001,-1.02175,633.8050000000002
-3.92033854,377.5,1811.0,374.0891,3.785038568,1756.2,139.87254,1396.06,5.2,1.3,2610.0,2.85,2.01,4.455499999999999,0.5930000000000001,1.77,6.300000000000002,-5.3289800175,1.001,0.34636915500000004,471.52,100.05,0.31982778,-1.0215,631.73
-3.778021274,377.5,1811.0,374.0891,3.717253522,1756.2,141.27254,1398.66,5.2,1.4,2540.0,2.7,2.01,4.6389999999999985,0.5920000000000001,1.77,6.4,-5.192022028,1.0,0.27060575,471.6,100.1,0.217523,-1.021,627.58
-4.062655806,349.5,1811.0,346.0891,3.8528236139999996,1756.2,138.47253999999998,1393.46,4.93,1.2,2680.0,3.0,1.7399999999999998,4.2719999999999985,0.594,1.77,6.2,-5.465938007,1.002,0.42213256,471.44,100.0,0.42213256,-1.022,635.88
-2.8649862070000003,332.63,1204.0,329.2191,3.2528771014999998,1149.2,110.16304,1191.06,4.1,2.0,2975.0,2.35,1.7799999999999998,2.6385,0.4825,1.31,7.050000000000002,-4.2687768105,1.0365,0.0,473.78,103.8,0.0,-1.21625,324.062
-2.728735328,332.63,1204.0,329.2191,3.1532579289999996,1149.2,100.54154,1120.06,4.1,2.0,2650.0,2.3,1.7799999999999998,2.65,0.46299999999999997,1.31,6.9,-4.1262614255,1.053,0.0,474.54,105.8,0.0,-1.227,313.862
-2.8651730545,332.63,1204.0,329.2191,3.3176662455000003,1149.2,110.88654,1171.76,4.1,2.0,3020.0,2.35,1.5499999999999998,2.7095,0.4875,1.31,7.050000000000002,-4.2700171757500005,1.0245,0.0,473.865,102.7,0.0,-1.26375,329.81199999999995
-2.7291090230000004,332.63,1204.0,329.2191,3.282836217,1149.2,101.98854,1081.46,4.1,2.0,2740.0,2.3,1.5499999999999998,2.792,0.473,1.31,6.9,-4.128742156,1.0290000000000001,0.0,474.71,103.6,0.0,-1.3219999999999998,325.362
-2.9915791310000004,332.63,1685.0,329.2191,3.3407807325,1630.2,114.65303999999999,1225.91,4.1,2.0,3300.0,2.4,0.9099999999999996,2.85,0.503,1.31,7.550000000000002,-4.402678420166501,1.0170000000000001,0.0,473.23,101.4,0.0,-1.21775,358.31199999999995
-2.981921176,332.63,1685.0,329.2191,3.329065191,1630.2,109.52154,1189.7599999999998,4.1,2.0,3300.0,2.4,0.9099999999999996,3.073,0.504,1.31,7.9,-4.394064644833,1.014,0.0,473.44,101.0,0.0,-1.23,382.362
-2.9943444460000004,332.63,1586.0,329.2191,3.342819177,1531.2,118.73853999999999,1260.06,4.1,2.05,3300.0,2.4,0.9099999999999996,2.766,0.5025,1.31,7.45,-4.405321763,1.018,0.0,472.65,101.45,0.0,-1.18725,353.362
-2.987451806,332.63,1586.0,329.2191,3.33314208,1531.2,117.69254,1258.06,4.1,2.1,3300.0,2.4,0.9099999999999996,2.905,0.503,1.31,7.699999999999998,-4.3993513305,1.016,0.0,472.28,101.1,0.0,-1.169,372.462
-2.9905463039999995,332.63,1747.0,329.2191,3.3296507705000002,1692.2,115.70504,1232.56,4.1,2.0,3300.0,2.4,0.9099999999999996,2.8705,0.503,1.31,7.6,-4.4014715413335,1.0165,0.0,473.24,101.5,0.0,-1.1869166666500002,361.412
-2.9798555220000003,332.63,1747.0,329.2191,3.3068052669999997,1692.2,111.62553999999999,1203.06,4.1,2.0,3300.0,2.4,0.9099999999999996,3.114,0.504,1.31,8.0,-4.391650887167001,1.013,0.0,473.46,101.2,0.0,-1.1683333333,388.56199999999995
-3.000347709,332.63,1294.0,329.2191,3.345215809,1239.2,117.33703999999999,1252.56,4.1,2.0,3300.0,2.4,0.9099999999999996,2.6395,0.502,1.31,7.25,-4.4107182645,1.0195,0.0,473.095,101.75,0.0,-1.20825,338.76199999999994
-2.999458332,332.63,1294.0,329.2191,3.337935344,1239.2,114.88954,1243.06,4.1,2.0,3300.0,2.4,0.9099999999999996,2.6519999999999997,0.502,1.31,7.300000000000002,-4.4101443335,1.0190000000000001,0.0,473.17,101.7,0.0,-1.211,343.26199999999994
-2.997472159,332.63,1345.0,329.2191,3.3357394825,1290.2,112.73454,1187.71,4.1,2.0,3300.0,2.4,0.9099999999999996,2.7135,0.5025,1.31,7.35,-4.40826967925,1.0185,0.0,472.75,101.9,0.0,-1.19925,341.31199999999995
-2.9937072319999998,332.63,1345.0,329.2191,3.3189826910000004,1290.2,105.68453999999998,1113.36,4.1,2.0,3300.0,2.4,0.9099999999999996,2.8,0.503,1.31,7.5,-4.405247163,1.0170000000000001,0.0,472.48,102.0,0.0,-1.193,348.36199999999997
-2.8527070895,332.63,1204.0,329.2191,3.2584235425,1149.2,109.99803999999999,1166.66,4.1,2.0,3035.0,2.35,1.6999999999999995,2.654,0.484,1.31,7.050000000000002,-4.2567413775,1.033,0.0,473.875,103.25,0.0,-1.28225,326.562
-2.704177093,332.63,1204.0,329.2191,3.1643508110000003,1149.2,100.21154,1071.26,4.1,2.0,2770.0,2.3,1.6999999999999995,2.681,0.466,1.31,6.9,-4.1021905594999994,1.046,0.0,474.73,104.7,0.0,-1.359,318.862
-3.10127948125,373.3,1768.0,369.8891,3.4072602242500003,1713.2,122.71554,1280.135,5.1,1.925,3240.0,2.4,1.91,2.892375,0.513,1.75,7.1,-4.5129955415625,1.0175,0.03871178,472.8525,101.575,0.04210093,-1.1776875,370.88925
-3.2013218765,373.3,1768.0,369.8891,3.4620241745,1713.2,125.64654,1298.21,5.1,1.85,3180.0,2.4,1.91,3.15775,0.524,1.75,7.0,-4.614698887625,1.015,0.07742356,472.685,101.35,0.08420185999999999,-1.149875,407.51650000000006
-3.401406667,373.3,1768.0,369.8891,3.571552075,1713.2,131.50853999999998,1334.36,5.1,1.7,3060.0,2.4,1.91,3.6885,0.546,1.75,6.8,-4.81810557975,1.01,0.15484712,472.35,100.9,0.16840371999999998,-1.09425,480.77099999999996
-3.1643975065000003,339.5,2180.0,336.0891,3.4531759225,2125.2,121.87054,1273.735,4.65,1.875,3240.0,2.475,1.4600000000000004,3.012375,0.5125,1.73,7.025,-4.5736287264375,1.018,0.0,472.65,101.7,0.0,-1.1830625,381.18925
-3.327557927,339.5,2180.0,336.0891,3.553855571,2125.2,123.95653999999999,1285.41,4.65,1.75,3180.0,2.55,1.4600000000000004,3.39775,0.523,1.73,6.85,-4.735965257375,1.016,0.0,472.28,101.6,0.0,-1.160625,428.1165
-3.653878768,339.5,2180.0,336.0891,3.755214868,2125.2,128.12854,1308.76,4.65,1.5,3060.0,2.7,1.4600000000000004,4.1685,0.544,1.73,6.5,-5.06063831925,1.012,0.0,471.54,101.4,0.0,-1.11575,521.971
-3.1339144260000005,349.5,1811.0,346.0891,3.4150371915,1756.2,122.12054,1278.485,4.93,1.9,3222.5,2.475,1.7399999999999998,2.832625,0.5135,1.77,7.075,-4.5431229219375,1.01775,0.05276657,472.8225,101.575,0.05276657,-1.1825625,371.96425
-3.2665917660000003,349.5,1811.0,346.0891,3.477578109,1756.2,124.45654,1294.91,4.93,1.8,3145.0,2.55,1.7399999999999998,3.03825,0.525,1.77,6.95,-4.674953648374999,1.0154999999999998,0.10553314,472.625,101.35,0.10553314,-1.159625,409.6665
-3.531946446,349.5,1811.0,346.0891,3.6026599439999996,1756.2,129.12854000000002,1327.7599999999998,4.93,1.6,2990.0,2.7,1.7399999999999998,3.4495,0.5479999999999999,1.77,6.699999999999998,-4.93861510125,1.011,0.21106628,472.23,100.9,0.21106628,-1.11375,485.07099999999997
-2.9646190877499996,332.63,1204.0,329.2191,3.35591124075,1149.2,116.57304,1234.21,4.1,1.75,3295.0,2.375,0.9099999999999996,2.699375,0.4985,1.31,6.925000000000002,-4.3745426206875,1.0225,0.0,473.1475,102.45,0.0,-1.1828125,349.76425
-2.9280010895,332.63,1204.0,329.2191,3.3593262075,1149.2,113.36154,1206.36,4.1,1.5,3290.0,2.35,0.9099999999999996,2.7717500000000004,0.495,1.31,6.65,-4.337793045874999,1.025,0.0,473.275,103.1,0.0,-1.160125,365.2665
-2.854765093,332.63,1204.0,329.2191,3.3661561410000003,1149.2,106.93854,1150.66,4.1,1.0,3280.0,2.3,0.9099999999999996,2.9165,0.488,1.31,6.1,-4.26429389625,1.03,0.0,473.53,104.4,0.0,-1.11475,396.27099999999996
-3.148537586,332.63,1519.0,329.2191,3.4431234227500003,1464.2,118.87654,1258.485,4.45,1.875,3202.5,2.5,1.2600000000000002,2.810125,0.5095000000000001,1.61,7.050000000000002,-4.561499944196,1.01775,7.753017241375e-06,473.07,101.75,0.0204643225,-1.182002155175,364.66425
-3.2958380860000003,332.63,1519.0,329.2191,3.5337505715,1464.2,117.96854,1254.91,4.45,1.75,3105.0,2.6,1.2600000000000002,2.99325,0.517,1.61,6.9,-4.711707692892,1.0154999999999998,1.550603448275e-05,473.12,101.7,0.040928645,-1.15850431035,395.0665
-3.5904390860000004,332.63,1519.0,329.2191,3.715004869,1464.2,116.15254,1247.76,4.45,1.5,2910.0,2.8,1.2600000000000002,3.3595,0.532,1.61,6.6,-5.012123190284,1.011,3.10120689655e-05,473.22,101.6,0.08185729,-1.1115086207,455.871
-3.062755793,377.5,1728.0,374.0891,3.3811446685,1673.2,122.82054,1279.785,5.2,1.95,3187.5,2.4,2.01,2.924375,0.513,1.75,7.125,-4.4746439271875005,1.01725,0.0148848675,472.8625,101.6,0.0016141800000000002,-1.1823125,369.88925
-3.1242745000000003,377.5,1728.0,374.0891,3.409793063,1673.2,125.85654,1297.51,5.2,1.9,3075.0,2.4,2.01,3.22175,0.524,1.75,7.050000000000002,-4.5379956588749994,1.0145,0.029769735,472.705,101.4,0.0032283600000000004,-1.159125,405.51650000000006
-3.247311914,377.5,1728.0,374.0891,3.467089852,1673.2,131.92854,1332.96,5.2,1.8,2850.0,2.4,2.01,3.8165,0.546,1.75,6.9,-4.66469912225,1.0090000000000001,0.05953947,472.39,101.0,0.006456720000000001,-1.11275,476.77099999999996
-3.001237086,332.63,1204.0,329.2191,3.352496274,1149.2,119.78454,1262.06,4.1,2.0,3300.0,2.4,0.9099999999999996,2.627,0.502,1.31,7.2,-4.4112921955,1.02,0.0,473.02,101.8,0.0,-1.2055,334.26199999999994
-4.043390207,332.63,1519.0,329.2191,3.9778942914999997,1464.2,102.89904,1162.46,4.45,1.0,2195.0,3.15,2.1300000000000003,4.1035,0.5425,1.61,5.85,-5.470438800068001,1.0185,6.202413793100001e-05,474.18,103.4,0.16371458,-1.0282672414,567.28
-4.0435770545,332.63,1519.0,329.2191,4.042683435500002,1464.2,103.62254,1143.16,4.45,1.0,2240.0,3.15,1.9000000000000004,4.174499999999999,0.5475,1.61,5.85,-5.471679165318,1.0065,6.202413793100001e-05,474.265,102.3,0.16371458,-1.0757672414,573.03
-3.907513023,332.63,1519.0,329.2191,4.007853407000002,1464.2,94.72454,1052.86,4.45,1.0,1960.0,3.1,1.9000000000000004,4.257,0.5329999999999999,1.61,5.699999999999998,-5.330404145568,1.011,6.202413793100001e-05,475.11,103.20000000000002,0.16371458,-1.1340172414,568.58
-4.169983131,332.63,1685.0,329.2191,4.0657979225,1630.2,107.38904,1197.31,4.45,1.0,2520.0,3.2,1.2600000000000002,4.315,0.563,1.61,6.35,-5.604340409734499,0.999,6.202413793100001e-05,473.63,101.0,0.16371458,-1.0297672414,601.5300000000002
-4.1603251760000015,332.63,1685.0,329.2191,4.0540823810000015,1630.2,102.25754,1161.16,4.45,1.0,2520.0,3.2,1.2600000000000002,4.5379999999999985,0.5640000000000001,1.61,6.699999999999998,-5.595726634400999,0.996,6.202413793100001e-05,473.84,100.6,0.16371458,-1.0420172414,625.58
-4.172748446,332.63,1586.0,329.2191,4.067836367,1531.2,111.47454,1231.46,4.45,1.05,2520.0,3.2,1.2600000000000002,4.231,0.5625,1.61,6.25,-5.606983752568,1.0,6.202413793100001e-05,473.05,101.05,0.16371458,-0.9992672414,596.58
-4.1658558060000015,332.63,1586.0,329.2191,4.058159270000001,1531.2,110.42853999999998,1229.46,4.45,1.1,2520.0,3.2,1.2600000000000002,4.369999999999999,0.563,1.61,6.5,-5.601013320068001,0.998,6.202413793100001e-05,472.68,100.7,0.16371458,-0.9810172414,615.68
-4.168950304,332.63,1747.0,329.2191,4.0546679605,1692.2,108.44104,1203.96,4.45,1.0,2520.0,3.2,1.2600000000000002,4.3355,0.563,1.61,6.4,-5.6031335309015,0.9985,6.202413793100001e-05,473.64,101.1,0.16371458,-0.99893390805,604.63
-4.158259522,332.63,1747.0,329.2191,4.0318224570000005,1692.2,104.36154,1174.46,4.45,1.0,2520.0,3.2,1.2600000000000002,4.578999999999999,0.5640000000000001,1.61,6.800000000000002,-5.593312876734999,0.995,6.202413793100001e-05,473.86,100.8,0.16371458,-0.9803505747,631.7800000000002
-4.178751709,332.63,1519.0,329.2191,4.070232999,1464.2,110.07304,1223.96,4.45,1.0,2520.0,3.2,1.2600000000000002,4.1045,0.562,1.61,6.050000000000002,-5.612380254068,1.0014999999999998,6.202413793100001e-05,473.495,101.35,0.16371458,-1.0202672414,581.98
-4.177862332,332.63,1519.0,329.2191,4.062952534000002,1464.2,107.62553999999999,1214.46,4.45,1.0,2520.0,3.2,1.2600000000000002,4.117,0.562,1.61,6.1,-5.611806323068,1.001,6.202413793100001e-05,473.57,101.3,0.16371458,-1.0230172414,586.48
-4.1758761589999995,332.63,1519.0,329.2191,4.0607566725,1464.2,105.47053999999999,1159.11,4.45,1.0,2520.0,3.2,1.2600000000000002,4.1785,0.5625,1.61,6.15,-5.6099316688180005,1.0005,6.202413793100001e-05,473.15,101.5,0.16371458,-1.0112672414,584.53
-4.172111232000002,332.63,1519.0,329.2191,4.043999881,1464.2,98.42054,1084.76,4.45,1.0,2520.0,3.2,1.2600000000000002,4.264999999999999,0.563,1.61,6.300000000000002,-5.606909152568001,0.999,6.202413793100001e-05,472.88,101.6,0.16371458,-1.0050172414,591.58
-4.0311110894999995,332.63,1519.0,329.2191,3.9834407325,1464.2,102.73404000000001,1138.06,4.45,1.0,2255.0,3.15,2.0500000000000003,4.119,0.544,1.61,5.85,-5.458403367068,1.015,6.202413793100001e-05,474.275,102.85,0.16371458,-1.0942672414,569.78
-3.8825810930000006,332.63,1519.0,329.2191,3.889368001,1464.2,92.94754,1042.66,4.45,1.0,1990.0,3.1,2.0500000000000003,4.145999999999999,0.526,1.61,5.699999999999998,-5.303852549068,1.028,6.202413793100001e-05,475.13,104.3,0.16371458,-1.1710172414,562.08
-4.13238298125,373.3,1768.0,369.8891,4.0416502655,1713.2,116.35954,1255.11,5.1,1.05,2557.5,3.1,1.91,4.17425,0.5655,1.75,6.050000000000002,-5.5644497824345,1.00175,0.038766051120689635,473.2025,101.225,0.1853511875,-1.013202586225,583.705
-4.0851248765,373.3,1768.0,369.8891,4.005787067,1713.2,120.19853999999998,1276.76,5.1,1.1,2595.0,3.0,1.91,4.256499999999999,0.569,1.75,6.1,-5.515945379801001,1.0014999999999998,0.07747007810344825,472.985,101.05,0.206987795,-1.00888793105,589.93
-3.990608667,373.3,1768.0,369.8891,3.93406067,1713.2,127.87654,1320.06,5.1,1.2,2670.0,2.8,1.91,4.4209999999999985,0.5760000000000001,1.75,6.2,-5.418936574534,1.001,0.1548781320689655,472.55,100.7,0.25026101,-1.0002586207,602.38
-4.1955010065,339.5,2180.0,336.0891,4.08756596375,2125.2,115.51454,1248.7099999999996,4.65,1.0,2557.5,3.175,1.4600000000000004,4.29425,0.5650000000000001,1.73,5.975,-5.6250829673095,1.00225,5.4271120689625e-05,473.0,101.35,0.1432502575,-1.018577586225,594.005
-4.211360927,339.5,2180.0,336.0891,4.0976184635,2125.2,118.50853999999998,1263.96,4.65,1.0,2595.0,3.15,1.4600000000000004,4.496499999999998,0.568,1.73,5.949999999999998,-5.637211749551001,1.0025,4.651810344825e-05,472.58,101.3,0.122785935,-1.0196379310500001,610.53
-4.165017926,349.5,1811.0,346.0891,4.049427232749999,1756.2,115.76454,1253.4599999999996,4.93,1.025,2540.0,3.175,1.7399999999999998,4.1145,0.5660000000000001,1.77,6.025,-5.594577162809499,1.002,0.052820841120689625,473.1725,101.225,0.1960168275,-1.018077586225,584.78
-4.150394766000002,349.5,1811.0,346.0891,4.0213410015,1756.2,119.00853999999998,1273.46,4.93,1.05,2560.0,3.15,1.7399999999999998,4.137,0.57,1.77,6.05,-5.576200140550999,1.002,0.10557965810344824,472.925,101.05,0.228319075,-1.01863793105,592.0799999999998
-4.121148446,349.5,1811.0,346.0891,3.9651685389999995,1756.2,125.49654,1313.46,4.93,1.1,2600.0,3.1,1.7399999999999998,4.182,0.5780000000000001,1.77,6.1,-5.539446096034,1.002,0.2110972920689655,472.43,100.7,0.29292357,-1.0197586207,606.6800000000002
-3.99572258775,332.63,1519.0,329.2191,3.990301282,1464.2,110.21704,1209.185,4.45,0.875,2612.5,3.075,1.2600000000000002,3.98125,0.551,1.61,5.875,-5.425996861559501,1.00675,5.4271120689625e-05,473.4975,102.1,0.1432502575,-1.018327586225,562.58
-3.8118040895,332.63,1519.0,329.2191,3.9030891000000003,1464.2,107.91353999999998,1184.91,4.45,0.75,2705.0,2.95,1.2600000000000002,3.8705,0.54,1.61,5.75,-5.239039538051,1.0114999999999998,4.651810344825e-05,473.575,102.8,0.122785935,-1.01913793105,547.68
-3.4439670930000004,332.63,1519.0,329.2191,3.7286647360000003,1464.2,103.30654,1136.36,4.45,0.5,2890.0,2.7,1.2600000000000002,3.6489999999999996,0.518,1.61,5.5,-4.865124891034,1.021,3.10120689655e-05,473.73,104.2,0.08185729,-1.0207586207,517.88
-4.093859293,377.5,1728.0,374.0891,4.01553470975,1673.2,116.46453999999999,1254.76,5.2,1.075,2505.0,3.1,2.01,4.20625,0.5655,1.75,6.075,-5.526098168059501,1.0014999999999998,0.014939138620689626,473.2125,101.25,0.1448644375,-1.017827586225,582.705
